,Incident Zip,corrected_pct,violation_pct,no-violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
37,10044.0,0.7058823529411765,0.0,0.10294117647058823,0.16176470588235295,0.029411764705882353,0.5294117647058824
38,10065.0,0.57543391188251,0.004005340453938585,0.07343124165554073,0.3417890520694259,0.0053404539385847796,0.3938584779706275
39,10069.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
40,10075.0,0.5925373134328358,0.004477611940298508,0.0626865671641791,0.3373134328358209,0.0029850746268656717,0.3805970149253731
41,10128.0,0.6316155988857939,0.003481894150417827,0.06128133704735376,0.28969359331476324,0.013927576601671309,0.46030640668523676
42,10280.0,0.45,0.0,0.1,0.45,0.0,0.15
43,10282.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
44,10301.0,0.49823321554770317,0.014134275618374558,0.17785630153121318,0.30977620730270905,0.0,0.35217903415783275
45,10302.0,0.45936395759717313,0.0353356890459364,0.19434628975265017,0.29328621908127206,0.0176678445229682,0.2968197879858657
46,10303.0,0.44477611940298506,0.029850746268656716,0.19402985074626866,0.2507462686567164,0.08059701492537313,0.3761194029850746
47,10304.0,0.4463276836158192,0.0192090395480226,0.2214689265536723,0.2734463276836158,0.03954802259887006,0.3638418079096045
48,10305.0,0.44206008583690987,0.034334763948497854,0.21030042918454936,0.30472103004291845,0.008583690987124463,0.2875536480686695
49,10306.0,0.4653179190751445,0.005780346820809248,0.23410404624277456,0.29190751445086704,0.002890173410404624,0.2861271676300578
50,10307.0,0.38235294117647056,0.0,0.2647058823529412,0.35294117647058826,0.0,0.29411764705882354
51,10308.0,0.47619047619047616,0.0,0.047619047619047616,0.42857142857142855,0.047619047619047616,0.09523809523809523
52,10309.0,0.32075471698113206,0.0,0.24528301886792453,0.39622641509433965,0.03773584905660377,0.3018867924528302
53,10310.0,0.4095238095238095,0.04285714285714286,0.1380952380952381,0.3952380952380952,0.014285714285714285,0.2857142857142857
54,10312.0,0.27419354838709675,0.0,0.3387096774193548,0.3548387096774194,0.03225806451612903,0.24193548387096775
55,10314.0,0.3781094527363184,0.009950248756218905,0.23880597014925373,0.3582089552238806,0.014925373134328358,0.22885572139303484
56,10451.0,0.7619647355163728,0.003568429890848027,0.07787573467674223,0.15155331654072207,0.005037783375314861,0.623215785054576
57,10452.0,0.7618881727921964,0.00653196307263543,0.07768681414387738,0.14335481623410556,0.01053823375718516,0.6099982581431806
58,10453.0,0.7212709770849306,0.007922310247891643,0.09506772297469972,0.15887213561632166,0.0168668540761564,0.5658062867365193
