cartodb_id,the_geom,bldgpostal,objectid,id,cty_fips,st_fips,borough,state,po_name,postalcode,latitude,longitude
46,0106000020E610000001000000010300000001000000180000008DD017CDC67652C0DC7EAE6122714440BFC6AF3B687652C0CA483906E6704440FBB9A5A9F77552C0626A4CA4867044404512027FD77552C063C10B3FAE7044406189F8F5AD7552C0CEE4F152CD704440FA92C7EA847552C0F831859C367044401CED71DA747552C04AA353460570444094C71EB2697552C01A1D0117B56F44401D88C06A597552C017DC2DF3616F4440450EDFD5537552C02F78E5D8296F444075BCBF8A187552C0E23B67915E6E44407FAFC71B107552C06D98A385476E4440A52ED5E2F77452C004E1B067196E44402ECA7FB3EC7452C098BA579CE06D4440A317C848E67452C07E465FD1A66D44409A088E7F467552C032EC1E80936D44407246247D027652C0457713EDCB6D4440BFC6FDE5377652C0EA994CA7D56D44402FC14ECD607652C07271DA81D66D4440C4E3D915CB7652C0C3D4847AC46D444033AC8995277752C0208057D5BE6D44403AB2E84A1E7752C0FA87602AEF6F4440C869A7D51B7752C057EDE7AEEE6F44408DD017CDC67652C0DC7EAE6122714440,0,46,http://nyc.pediacities.com/Resource/PostalCode/10469,005,36,Bronx,NY,Bronx,10469,40.868241483,-73.846592694
221,0106000020E61000000100000001030000000100000005000000677135A6868052C0F79A22F26F5A44401FA8E50E828052C08596AD3D795A44404DF3BD86768052C0F25F9D786A5A4440F396DC9C7A8052C02D9AEB49625A4440677135A6868052C0F79A22F26F5A4440,1,221,http://nyc.pediacities.com/Resource/PostalCode/10270,061,36,Manhattan,NY,New York,10270,40.706470778,-74.007725934
61,0106000020E6100000010000000103000000010000003800000099EB1FB5997C52C0464967A9DF6C4440F6A6B540537C52C02A5F5920C46C444072E23DCC537C52C0D3778EFDC06C4440B40758F2417C52C0CC572345B56C444071FAFB823F7C52C05692CB76A76C44405D859F9C4A7C52C0AA65B7A4956C44400E4EDCB8537C52C0D98B4646516C444052E893A6D17B52C090B11E06E66B44400C11D1FEC17B52C0B1B11644106C444092EFCAF1BA7B52C009B8DFEB0B6C444085E4226AB57B52C0A2095E100F6C4440A8392088AC7B52C05DFE4EA8236C4440C5BA4BC99E7B52C0D501ABD4306C4440301D90DF9C7B52C082C70D7B356C44404A4E668C9D7B52C04E288626416C4440978B6B55827B52C0689EA36F2A6C44404B9E5DB3937B52C0128C0551D66B444016B3DA23CD7B52C07DA63474056B4440A640633CCD7B52C065CDB16A116B44409E04E45CD57B52C031FD6F39FC6A444051652B800A7C52C06DDA60B2A96A4440862B6B53117C52C05B7848119D6A44407594B62B167C52C02E9D474C916A4440AAC2F9FF1E7C52C0E8B1B5446F6A444088D79F1B287C52C0F47B1393596A444064ABC3652A7C52C0A250F3E5486A4440895B4DB42B7C52C0A64014FE496A4440D535A9A13A7C52C0CDA9DD651F6A4440AB0A8B1CC87C52C04D4173CC956A44402F2CA391B47C52C0C4631E790D6B4440023A0037BF7C52C08F6CBE55186B4440BCF584D8DA7C52C0D9F03F4C656A4440C79B6C52E07C52C0C4C3CB3D4D6A4440C0636C76E67C52C0AE4F2F7D366A4440DE2B96A1F07C52C0966208451A6A4440C5F59BAA057D52C06552905EEC6944407A42D236177D52C07F9B965DF7694440ABF25EF4DF7C52C056405D50946A444099D35FC6DB7C52C0B4F1EBB9A96A4440A7BC1368CF7C52C03A9ABE19CD6A44400918A54BC57C52C02F2A7905166B444061822727BF7C52C02ADDD69D186B4440E4117155C57C52C0534862FC1E6B444067AC029BB97C52C05ED24697616B4440A76D6CEBA17C52C02D5E92B4C46B4440FCE870668D7C52C0B547B894066C444088267F1C8F7C52C032F088CD356C44402464A965947C52C0EE88402C496C4440A967901A917C52C00FDDA724516C4440BFBD22D9987C52C01D8241956C6C4440EFD90CDD957C52C0152614BF8F6C4440234E4F58967C52C0818675E8AA6C44400D8E2E619B7C52C07660474BC56C4440B750C87D9C7C52C01CBA608FD46C444068B36D779B7C52C063711779DA6C444099EB1FB5997C52C0464967A9DF6C4440,0,61,http://nyc.pediacities.com/Resource/PostalCode/10032,061,36,Manhattan,NY,New York,10032,40.838950562,-73.9417706
222,0106000020E61000000100000001030000000100000006000000DB0094D89B7E52C02C17865F49614440B40AC7469D7E52C03135447445614440974D7E5AB47E52C06A251DEC586144408C0ED795AE7E52C0B4B538BC68614440DFA07F81977E52C0EB34094455614440DB0094D89B7E52C02C17865F49614440,1,222,http://nyc.pediacities.com/Resource/PostalCode/10104,061,36,Manhattan,NY,New York,10104,40.76047041,-73.978877572
223,0106000020E61000000100000001030000000100000006000000760FC938A78052C0CCA885B6A95A4440D82228CFA28052C03E3413F1A35A44400C18599FA78052C0EFDBC5FE985A44402463655BB68052C0D13E8044A95A44401C055BD4B08052C01F7C6B47B65A4440760FC938A78052C0CCA885B6A95A4440,1,223,http://nyc.pediacities.com/Resource/PostalCode/10271,061,36,Manhattan,NY,New York,10271,40.708232442,-74.010534275
55,0106000020E61000000100000001030000000100000060010000654BBCB0B47552C022DD8966F76A444041769E2AAD7552C0308882CBF76A44406A4EAD54AC7552C0A2783A3BE66A4440464F986C877552C0F8F82FBAFC6A4440C50259BE757552C0B088E3C2BC6A4440C7277968437552C0CA69840EEA6A444080E6AB41197552C0AA9948A7D66A44404584F2D10B7552C014090980C06A444082CB9E0F017552C07B1768249E6A4440725A9F63DD7452C093688D31C16A444042341FCAE07452C01ADEF927CC6A4440FA3AE402D67452C08F269EFCE36A444040C34757D37452C0E3D54B47F46A444044E8A06CDA7452C0CA5D5226216B44404D362CEBDC7452C091B2B6209A6B444063C7EC45E17452C0269525B0D86B4440EDD23C23E17452C0E1D1FD36E76B44405E114EC7D97452C02F1DB76EE36B444032F2F85BDB7452C0B941D14F2F6C444091E9C2A7DF7452C0856AC223516C44408E827CC4F07452C003B5A1D5976C44406EA5BD23F47452C083002128BC6C4440BD1B34DBF17452C006715BD2E76C4440D128924BE37452C05A937AE8476D4440A317C848E67452C07E465FD1A66D444006E12411AF7452C0FE4489C9B56D44406A1D9CC27C7452C09D676AE8D66D4440E448DA80677452C018CD01EBEC6D4440F62C79CD557452C0A9161BE1066E44401CED32864C7452C0B5029CD7176E444018183520407452C02A98E42A3B6E44408AB2C1B3377452C020D9ABBF356E44408593D5DD337452C04B464678396E4440A5BF53DC307452C05A481BD6336E4440584C46C02C7452C0895A8474396E444078C3BDFA257452C0A092FAAB396E444059C04960267452C08BAA31B6316E444029984B97157452C0142E1670266E444027F7BB94037452C0E61BA83DEE6D44406644ED7FFC7352C0165B4D2F566D4440924B2FD33F7452C0C5AD86D5526D4440D9B11A4F477452C031B30E25406D44406D0E570C4D7452C06752A9DD076D444012484965487452C0363F0502046D4440218797B74B7452C089E82051FA6C4440407A6D47487452C079CDA6A7EC6C4440C8885356347452C026BC9E9AE76C44403DEE704F3D7452C0B72136F3D36C4440135CA8D2307452C03BD165AFB46C44401939A4432A7452C0C9F5BD32B26C4440E996E3FC2D7452C02671550FA86C444037D34AC72D7452C0EC9FC09D9F6C44407B3B9CAB377452C086589C478C6C44404512433B377452C099022C06846C4440ECD8D6F4327452C0230150AD806C4440AB92E2BC3A7452C0DE40D3817B6C44403E2D61DA3A7452C0D6271054586C4440B9F87D6B337452C0C2F49457536C4440D813B2B02A7452C056B861F45B6C4440CF8993FF247452C045F54D594E6C4440A9721869207452C08FD2C349516C44400E57189C227452C0E23244C8466C4440E147B7AA2A7452C073770F093D6C444091D00D48297452C01011806B396C44400E1ED6711B7452C032A8CD8C496C44401995011F167452C010E6DA76456C44405589058F077452C0E5616032566C444049555D75067452C085B05B37536C44406E4C7324197452C0079401593C6C4440EF55538C147452C03731D878336C4440B1AA0D1B027452C0F974ED13286C4440FB39EFA1127452C059FA282F2A6C444094DCBAA61B7452C058E8C928226C4440D087D05C177452C09384F05E196C4440B986C0B00F7452C0D20A4D25176C44404A66D2F20C7452C05F7623D2006C4440416103411A7452C0431E1B6CF76B44400DC91BC71E7452C002689060EA6B44404CE0259A2B7452C03C294C46F86B4440217F634D307452C03D78DC75046C4440CADCBD4A367452C0F14F2EA3076C44401438E093327452C0776F1A5D0D6C444049F619FA337452C062C1E989146C4440045393E8397452C0B1960CB6146C444065657EB1377452C07F2491F3116C4440635E0FE0387452C0154C99150A6C4440DA9B00263E7452C080FA8664056C4440293E16694A7452C09D3970AA0A6C4440522FA4464B7452C0A4894CC6106C444045521A7D517452C08E1A260E146C444049C7558F5E7452C0B26151E8136C44401297CB345D7452C0DABA4EDE0B6C444028E2F217547452C052EC15CA106C4440DD795DCC4C7452C02374126E056C44407BEA7D99437452C077D62EA2066C4440BCFF76343C7452C04A39C275E86B44400218D717347452C0852D54EAD66B44404B37381D2F7452C035E0D949D36B4440F0FD5C72327452C036D0EC7EBF6B4440C0486DA12C7452C002E32E6AAD6B444065384CA4287452C04B68A909886B4440C5B5F116247452C0E93351577D6B4440DAB46D84257452C001DFE3C3666B44401F475339397452C00EBA8D03566B44400C868C2C417452C09A43D29E396B4440023BF8513B7452C04EACAECF096B4440B887CE59377452C043CC6398FF6A444015DDA101317452C092EC66FA006B4440D2498DA13A7452C00726BF4EF86A44401C7D5C95397452C09445C4B5F16A44403A473C28327452C02E7A59DDF16A4440E35ED2BE3A7452C0AE831127EC6A444091557E2C3A7452C01A110079D16A44401723FF1E347452C023ABC6B8D06A444071F65668397452C0988C512DCD6A44407D9345D9397452C0F437DA21C36A4440051FCD49387452C03394ABABB56A4440537BA46D347452C06818C40BAF6A44407EBA8D2C357452C0F30FDD4A9D6A44406CFD7898307452C0DCDA6C18876A444059A7F2BA2C7452C08F08F70D866A4440BFA4127B2E7452C07C5DF7BA836A44408D9CF97D297452C0FC52867F746A4440EEE7F7F6267452C00CBADBFF5E6A4440EF7DC79E1B7452C03187EC37456A444040C06CBB137452C0DF9D184F3B6A444087FE617E167452C0102DE1F8346A44406FE7796C117452C031BE77FE306A4440785BDAEF117452C066B279B7286A4440C6C85A3A0E7452C027F0D151296A444085589F70107452C0A0C9AEF6236A4440C8DADFF50E7452C00350273D1E6A44403C540AEC067452C079A4ED9B1B6A4440A7282C330B7452C0DB8E8D2B166A4440A287DC96057452C04CB2A645116A444073FB782E047452C025604409046A44404005466ADC7352C0F8DB981B056A4440448E6B01D47352C0CF866537FE69444072833EEBD57352C0B4171E14F7694440F5410B1BDF7352C0C2E838C8FD694440B7EBA2C6F87352C061C58FBEFC694440804E8CA0017452C0EAC177BCF769444016798E49047452C04F6EAD07F3694440DCF37CA1027452C0D19D5A0EED69444010AE7134167452C00C0737A4D46944401D629AA0137452C095911C7AC5694440C3C3E126197452C02E941DF4B76944403D7F2525167452C070C85050A66944409BC6FB51097452C024A452DD99694440763A0B71197452C0F4C09E7583694440D0FAE839167452C04761260F7B694440247A13CC0C7452C0A657BE0C7A694440D13894810B7452C0E7339347806944402F2E0D18057452C0C8CDA5F282694440F392EDF5037452C0B6B6105692694440C7298121FC7352C08A0AA68F85694440BD6088DDF37352C0BA6FC70784694440A820D86EF27352C0F2CF025A8F6944408DDD9DC9EA7352C0061FA6588C694440E4F5C9F2EA7352C06008A7F6926944405BCFE3FEE77352C07E17C90A906944400CD43B3CE57352C089C672C59E69444080FB21C8DD7352C00981564B996944401A2E10DCDB7352C04BD126669F6944408F8CAF77D67352C0245E18C89E6944400E8B65CDCE7352C06EC3AB36AD694440C02355BFCB7352C09DF8558CAC69444078667842C87352C0335314ADB8694440F4182CC5B37352C0B4B264E4B2694440655A87A2B07352C068386147B7694440F6BD113FA97352C077417A92AD6944408B55AF8AA57352C003CE01A7A66944405786648FA17352C0A3EA6C608E6944407717EFF69E7352C08AF374AA8C6944405351AB79A27352C0BEC538F885694440B0AFEE0D9E7352C0625877667F6944407C0DF5BFA17352C07018B23C7D694440098F149CA27352C05CDEF0EE76694440932E52269D7352C02A6FC9E471694440FB7CCAD7A17352C0744126736E69444081B63B00A17352C066A1C5E1656944400B8101549F7352C09BBB91C061694440324F2C14997352C0C76333C06269444089B156A09D7352C054DC4F0A5B694440564E79B79A7352C03DEB43FE52694440829E26C0947352C0E7A6B72055694440B9BBFCFA987352C06F7E4E0151694440EB44243A997352C0D4CE14224A6944402CFAEACE927352C03A8D149D3D6944404BD3C5B9947352C0C32CAF233969444018853BF3907352C0EAD0267C3A6944406850EA6C937352C0D15A22033469444028AC527A8F7352C0DA12721E296944406EBED5E0917352C03E6479AF2369444004D9E43A947352C05BFEC0CB21694440BCF22B20927352C03AF730CA1C694440E9E32168947352C07F0823E91A694440269B878A937352C0A34E19091569444010D15BB08F7352C09EE4065C1269444090D7AB99727352C0CD970E6B1869444092B1C27F727352C05C204C981769444086B59CD98F7352C0F798A28A11694440ECB037E2917352C08D240B2C0A69444086EE2E57917352C0666FE2A6016944407D3AC0588F7352C060EE445FF96844402BFF685A937352C054826BD1F6684440F5062A9B897352C03416CE62E16844409C1784C28A7352C010F85146D668444059E6D45C797352C047FF6EAEBF68444008F313035F7352C06B62D20ABC68444024A8A9835C7352C06790D375C5684440B3CCD042557352C0014FC777C6684440AFFA7313527352C077D69AFCBF6844408FAE5784407352C094088236B7684440D96A4AD5367352C0A9201C8DA46844408DDA4DD1137352C0CFC12E0A8E6844401DD8A294117352C06D8EC21887684440EB2B48B80B7352C01C8BC45183684440E7A8BF10087352C09DA4DEF1726844406AECA2370C7352C00376DA7462684440459CBA13157352C09F8E0A7C67684440D70B47C7207352C0D3B4E6F75C6844402B6AE183347352C0909D5B5F396844405183B4E1347352C02D4366D1316844402A45D268437352C039CA82B127684440C12C1C264B7352C0CF29E3670E68444092285ADA657352C012D82C06FE67444057391C686F7352C0946C1C7E0368444037DBF795687352C0EA6C885816684440AE7DE0FC677352C07241AEB223684440B0331C877A7352C0C7AC236445684440913B8A99867352C00ABD456B66684440587287DC947352C07CD46C1374684440A688EE709F7352C04925737988684440ABBFFFA4A67352C09A9E053084684440A609C6149F7352C07220230066684440C427FC1F917352C035FA1FF559684440FE4451318A7352C08459D8B1496844400CDA47FE857352C0D3251B5A0D684440605EF00A7B7352C0A1F10343F76744400009862B707352C048449F61F0674440741F9CCE607352C03C4C6D28C467444003FDC745597352C0F949D605B967444036C5E35B537352C0DAAA1D46B767444021BFA369497352C05BB34CFDC3674440FF48E09E467352C0CEE6E72CC0674440F54A0BF5477352C06E783BBBB9674440B6A6858A3F7352C076CB00C3AB67444035A85A31327352C04B99C38FA367444090941B55197352C0A6D3ABA89F67444092F98927B57252C065C3FEC145674440011FC658A57252C036732E0D466744407376DF13A27252C0CFEE9C654F67444095B1E6D0A77252C0AB1727FE5967444037D7EFDA9E7252C03A35191756674440E18A0F2A9D7252C0F1BD53A23D674440B9ED370B967252C0AE98A08931674440BC3BB211927252C011E9B5A422674440F0413C86947252C071CE43840767444059B70CDA9B7252C0F0830FBDF86644401D084004A67252C06631098CF0664440EEEBB051B47252C087F80FB4EE664440B196A033C77252C0B7F6411EF46644403DAF2188C77252C01CFDE0E5EB66444009A0E329D07252C03A60E1A3EB664440CE1297ADCF7252C070C6D282036744402A676ACAD87252C08D28FDF90967444068C869C3D97252C076A6FFD31567444087BB7F47E67252C097A534522967444048B0C7E3F67252C0450C3241376744409502C386027352C004D31C5536674440E6024819197352C06490761348674440A91347163A7352C0940D312D746744401C2853B7537352C0CD419BB08D674440B5C14861637352C00274831790674440258BC701707352C04EC62DC87D674440D8B11289737352C034CE5FD87D6744401C81046F757352C0CFD1A4C4856744408442C4E9837352C08D53BE049A674440136176C2A67352C0257AAA82C2674440408D60AEB97352C0384B7807EB6744404E72B837D47352C0CE1D6CC00C6844408A385A6EDD7352C0CEAFB6FA0F6844406A6865FEE27352C0D0005D65086844409AB40531ED7352C0FAB2470A116844409784E28EF57352C092DB97490E6844403F72E9B00D7452C08BCDBCA21C684440DBEDA640127452C0D0BD5A8B1568444089311765127452C0F8EADC6F1D68444058F7D592167452C01ECFD61A22684440D23A0B68337452C044A802C420684440B9349E5C377452C0F5AC3A8229684440AF075D27407452C05752E6812C68444049A644A8777452C0EB250D4216684440C1C32E137D7452C089FBCCAB0B68444023825934857452C016D114EE10684440601AD43CA27452C05D765F8B046844408448C115B17452C0FFA26515FC67444082945003B47452C0D2638EDDF5674440A50EABB5BE7452C04E358854F4674440E98D5BE6C57452C09E26B6A7EC67444021090168C77452C049E341D3E56744405EF79803CE7452C06E8C8EC9E9674440EE03CB3FE07452C0403A299CD7674440DE673C66FE7452C0C57EE8B7DE674440D3724C30127552C0C82E1E48D767444016CA84AF237552C03E517B67C7674440723E73C7307552C0F4D6002DB3674440978967173C7552C04F3C416A98674440F0FFE658417552C0A2BAD28F7C67444075F2F527427552C0C525116A5B674440A07B73863F7552C0C0BFCE084D6744407CAFE883387552C010D662373F6744403C7FB21E367552C0965838A410674440DC247FDD397552C07B22EE02076744401A4926D1407552C0C0CC4F0B0367444041D094B9667552C045F6BB230B67444062E0DB527C7552C0F2BC56881B674440D89DE472957552C048B2531F27674440ABA01401A27552C09E0E133F48674440B5AA9EC7A57552C0B0F5F9106C674440E2FC5710CE7552C0AB344B10E2674440C0BF5F5ECA7552C041EE433EF8674440F1EFB238CA7552C07A555E3814684440C4D18D0DBE7552C06793FC313068444094249512BC7552C0A1F3EBCF3F684440B6F59B20BE7552C098884A6A65684440BAF236E6BB7552C040DE514F726844405F4AB2ABC57552C0C67F8EA2996844405370BA6CC27552C066762A18B6684440CD2EE2EAB27552C01F88B249D4684440D30CCF00AE7552C0266DD45DE8684440343ABC45B37552C07B355468F1684440DAA8485CB27552C07EDB94AC356944408D3CE4B3B07552C0861036523A694440041D6979B47552C0FBEBDA1740694440E8665DC5B57552C064F5F005506944403E64984DBC7552C01A19729D566944405F01EF45BC7552C085149B56596944400EE809BCB97552C0ED58ABF55E694440910F1A22BC7552C036C61FD765694440C0C8B245CB7552C0CC1A13A895694440D3CED65FD57552C011C95B4ABD694440E6EF84BED77552C0C37F75A2D169444014AB8C39E57552C0398D8FCEFC694440D125E4C9EA7552C0D3ED70D4276A4440CDCA7D9EE37552C0E5347C664F6A44401BF03E4BDD7552C04A7371AC5F6A44409F428D99B87552C095B63823A16A444015EBCB6FB37552C08D87EA30AC6A4440B68713B9B07552C03F22FDE6C46A4440654BBCB0B47552C022DD8966F76A4440,0,55,http://nyc.pediacities.com/Resource/PostalCode/10465,005,36,Bronx,NY,Bronx,10465,40.827578063,-73.822533494
79,0106000020E61000000100000001030000000100000018000000401CD819667D52C0637448F82E674440C3505ECD6D7D52C0745B757D18674440FD080D4D827D52C0A3240565A166444002262711537D52C0955F3981786644408CC4E77CE37D52C00791DFCEEC6444408F4971AB887E52C0087A63F7776544407790DACE7C7E52C09B59616C9765444034FA8B157B7E52C05BC73EE4B965444021EA1635777E52C0B010EAA9C9654440EF00E23F727E52C06AC1BC78D66544404BBE00335A7E52C044B7279DF6654440697668E4577E52C00F7F15AAFF654440353C5E5E587E52C0E69354201D664440F9C9E8C7537E52C01AACA02833664440C02D45FC417E52C01302F2715D664440EA03D38C2A7E52C0672D7C0E83664440EC7E91EF007E52C09242E983F76644403367BE89E17D52C06692E6D364674440CD57964ED17D52C03DF62AEF86674440EDFCED96B07D52C0134ED9AB6C674440BA7C1D11C07D52C0A57E5227426744402EE82C8B917D52C08366A0ED1A674440F39A10E7817D52C093B7D2E845674440401CD819667D52C0637448F82E674440,0,79,http://nyc.pediacities.com/Resource/PostalCode/10025,061,36,Manhattan,NY,New York,10025,40.798030802,-73.967199714
56,0106000020E610000001000000010300000001000000310000003B13F484687152C0E7706DFDB56D44401419122F697152C0E7262FCBF16D4440357C46CC6E7152C0D6CA78870A6E4440AD6602246D7152C021ECFF0A0F6E44409DF8A1FA5D7152C0A74E7C2B156E444066CEBC8B557152C0FAB1CEC3136E4440643BE5A83F7152C002AC31C5FC6D44408A9CE7212E7152C0FBBB6225DD6D4440EC02D1082D7152C0008C3CECC36D4440EC381827F97052C0FFD40E28786D444045D0D300FD7052C0820FDBF06E6D4440A3704477077152C0921007676F6D44401E766CF1207152C0A537BC2E606D4440B1193F29287152C0128C2BE1566D44407402DBF62F7152C05E1A84863B6D44408F198E5F387152C00CFBC1B33B6D4440853404893E7152C0D0DBDB812B6D4440B7AC66D43C7152C07C842C72106D4440121042E3317152C08AE2976EE46C44402081571F437152C076AFD09B806C44406B1C47213E7152C0832155EA6B6C444044C0D50E257152C0BED2DA41376C444045A26969247152C0EA7867842F6C444055869E52317152C03C2BE7452E6C4440A694B68D367152C0B727A7DF266C44407D947D66427152C00AA3CB97396C4440C2D05F4D457152C0E85F5A36346C44409658C9EE427152C0C503CC923A6C4440AB1840AE517152C07F4D76775F6C4440A653C83A607152C0F36AA4E5786C4440F7A610DD5F7152C0AB17554E836C4440EAA63A0A5B7152C026DB88DC916C4440D3928FF1557152C03200FF5DC56C444030BBB4D3677152C0E64EAB94FF6C44408865321F707152C0EBDFF4FF036D4440FCCB54C46F7152C066CA5B4B1A6D444009B8F5E3647152C01DE7686F1E6D4440EC922105637152C05796237E276D4440F6616C24657152C01FA7C3AC306D4440E47F3E076C7152C0C62DE34E306D444097EE17D56B7152C02A676D26406D4440CFEA4BA56E7152C0D73E5F1D4A6D4440B20529B6647152C04F7067E2646D44409A5D8648617152C068E37C427F6D444091C1DB00667152C0E36EAE18936D44409CE64B3E637152C0C694D41BB06D4440FB546C52687152C0AE48CAF0C46D44405DBEBBCF677152C09890F4F2B26D44403B13F484687152C0E7706DFDB56D4440,0,56,http://nyc.pediacities.com/Resource/PostalCode/10464,005,36,Bronx,NY,Bronx,10464,40.853736211,-73.769889004
62,0106000020E6100000010000000103000000010000002F00000087DFA8F5657B52C039208265336C444091446431597B52C0290DF8AD586C4440E5D7E8C73B7B52C04894154A3E6C44406213E42A3D7B52C04D04B717396C44400AAAEAAD367B52C05C36047F2F6C44401EFFAF16357B52C06FC846C3236C44401D04E7D82E7B52C08C47A1D2226C4440A0F581F5267B52C00BBBBC523A6C4440D23C3B5E097B52C0AC818606306C44404F01D703047B52C0720DE1D13E6C444068D9BE60F27A52C00109DFC45A6C4440C46B9719EB7A52C0A54D3F15536C444004445523D87A52C007FECFD44B6C44408035C4B9937A52C0197E2B5C646C44407466C153857A52C058886699586C4440FE77DC5F8C7A52C077103281426C44405C0B5E8E627A52C091054DB21F6C4440CE8D5113537A52C059E0DCD8216C44400BF568CE6C7A52C04D716050916B444045C9DAD2707A52C0B10D5B077F6B4440F44370FC7C7A52C032F2F81D566B4440C9085649887A52C03F7CC2BC3A6B44402233245FD17A52C03B52FFB3A26A4440771049EDDE7A52C0180AD34A7D6A444017CD3977F47A52C07755043E316A444057EDF3D0087B52C0809E92293F6A4440E8C74B95237B52C08C0D3321E369444026A0F627567B52C0A464B2D1026A4440EAD02D87837B52C011A436033C6A44407A944E1B967B52C026F04DA2316A444028BE10EA7F7B52C006602B4B136A44405AFBA5EB947B52C030300373076A4440F04C5A22B87B52C06FB727E9006A4440494C3331BA7B52C05F411012476A4440662B92D0BC7B52C0BCD91A414A6A4440911FBC5CC07B52C0313BFA87946A444097C89689B77B52C04B3796FAEF6A4440F01D959AAE7B52C0A0CB13031A6B44404B3F23AD8D7B52C0FC92948D846B4440144858908C7B52C0159E1EEC956B4440E601FC14807B52C0B44A4B98C16B44400EFA799A7E7B52C04F77AB4ED26B44409B6582A9777B52C05B64E02CE26B44402F865402787B52C0A6C07161ED6B4440F14336076F7B52C06DEA12E51B6C4440D0F2052C687B52C08DE77D3E286C444087DFA8F5657B52C039208265336C4440,0,62,http://nyc.pediacities.com/Resource/PostalCode/10452,005,36,Bronx,NY,Bronx,10452,40.837728948,-73.923414489
224,0106000020E6100000010000000103000000010000000500000029DD90CDD27E52C0594C3B498160444030EBFCFFCF7E52C0E9B944F988604440D720B321C57E52C0CFDD876A806044402C81F01DC87E52C086865F447860444029DD90CDD27E52C0594C3B4981604440,1,224,http://nyc.pediacities.com/Resource/PostalCode/10110,061,36,Manhattan,NY,New York,10110,40.753927396,-73.98119869
