,Incident Zip,total,corrected_pct,no-violation_pct,violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
50,10307.0,34.0,0.382352941176,0.264705882353,0.0,0.352941176471,0.0,0.294117647059
51,10308.0,21.0,0.47619047619,0.047619047619,0.0,0.428571428571,0.047619047619,0.0952380952381
52,10309.0,53.0,0.320754716981,0.245283018868,0.0,0.396226415094,0.0377358490566,0.301886792453
53,10310.0,210.0,0.409523809524,0.138095238095,0.0428571428571,0.395238095238,0.0142857142857,0.285714285714
54,10312.0,62.0,0.274193548387,0.338709677419,0.0,0.354838709677,0.0322580645161,0.241935483871
55,10314.0,201.0,0.378109452736,0.238805970149,0.00995024875622,0.358208955224,0.0149253731343,0.228855721393
56,10451.0,4764.0,0.761964735516,0.0778757346767,0.00356842989085,0.151553316541,0.00503778337531,0.623215785055
57,10452.0,11482.0,0.761888172792,0.0776868141439,0.00653196307264,0.143354816234,0.0105382337572,0.609998258143
58,10453.0,11739.0,0.721270977085,0.0950677229747,0.00792231024789,0.158872135616,0.0168668540762,0.565806286737
59,10454.0,2021.0,0.658584858981,0.114299851559,0.00742206828303,0.203364670955,0.0163285502227,0.4606630381
60,10455.0,3952.0,0.726973684211,0.0878036437247,0.00885627530364,0.168016194332,0.00835020242915,0.569078947368
61,10456.0,9150.0,0.688415300546,0.0998907103825,0.0106010928962,0.179890710383,0.0212021857923,0.530491803279
62,10457.0,8835.0,0.7013016412,0.110582908885,0.00871533672892,0.169892473118,0.00950764006791,0.528692699491
63,10458.0,13205.0,0.705338886785,0.0919348731541,0.00492237788716,0.175842483908,0.0219613782658,0.547368421053
64,10459.0,4459.0,0.67032967033,0.11011437542,0.00874635568513,0.203633101592,0.00717649697242,0.459071540704
65,10460.0,5764.0,0.656488549618,0.105655794587,0.0111034004164,0.219812630118,0.00693962526024,0.492366412214
66,10461.0,3421.0,0.725811166326,0.0771704180064,0.00350774627302,0.186202864659,0.00730780473546,0.558316281789
67,10462.0,7322.0,0.777929527452,0.0618683419831,0.00245834471456,0.153373395247,0.00437039060366,0.606391696258
68,10463.0,11939.0,0.813552223804,0.0338386799564,0.00460675098417,0.132339391909,0.0156629533462,0.751905519725
69,10464.0,88.0,0.488636363636,0.102272727273,0.0227272727273,0.386363636364,0.0,0.363636363636
70,10465.0,481.0,0.557172557173,0.0873180873181,0.0,0.35343035343,0.002079002079,0.355509355509
71,10466.0,4632.0,0.599525043178,0.0919689119171,0.00863557858377,0.271804835924,0.0280656303972,0.442357512953
72,10467.0,14133.0,0.692775773014,0.0862520342461,0.00367933205972,0.205830326187,0.0114625344937,0.532229533715
